id,reviews.text,review_length,sentiment_polarity
AV1YmDL9vKc47QAVgr7_,Loads of suds leave your hair soft and manageable.,6,0.1
AV1Ymf_rglJLPUi8II2v,"This is really cute to watch for Mater lovers. My 2 1/2 year old grandson loves it, so do his grandfater I :)",10,0.3
AV1Ymf_rglJLPUi8II2v,This movie was good.,2,0.7
AV1Ymf_rglJLPUi8II2v,This dvd of Mater telling tall tales of his real/imagined adventures is entertaining for the whole family. Mater and Lightening McQueen are joined by new and old Cars characters in 9 shorts. My children love these characters and were thrilled to see them again in new stories. ....Target offered this DVD at the best price and it was on my door step quickly. This is just one reason Target is my retailer of choice!,39,0.38956228956228955
AV1Ymf_rglJLPUi8II2v,Very happy my son to sub for you guys this watch it over and over and over and over he calls it monster trucks,8,0.8
AV1Ymf_rglJLPUi8II2v,Great DVD. I was hoping this would be released one day.,7,0.8
AV1Ymf_rglJLPUi8II2v,"This DVD is a series of shorts featuring the Cars characters Tow-mater and Lightning McQueen. Kids will enjoy the silly antics of the cars, but grown-ups will appreciate the humor aimed straight at them (this IS a Pixar production). Tow-mater tells all kinds of tall tales that feature send-ups of classic film genres (Sci-Fi, Film Noir Detective, etc.) and popular culture (Monster Trucks, WWE Wrestling, Tokyo Drift, etc.). This is a DVD that you will gladly play over and over again.",48,0.22777777777777777
AV1Ymf_rglJLPUi8II2v,My son loved cars and he enjoys Mater the most. Loved it.,6,0.7
AV1Ymf_rglJLPUi8II2v,My kids ages 5 and 2 love this movie.,4,0.5
AV1Ymf_rglJLPUi8II2v,Great movie,2,0.8
AV1Ymf_rglJLPUi8II2v,My Lil boy loves this movie,4,0.0
AV1Ymf_rglJLPUi8II2v,"Great find for the perfect gift, when I could not find it in store.",7,0.9
AV1Ymf_rglJLPUi8II2v,Fun for all ages,2,0.3
AV1Ymf_rglJLPUi8II2v,great movie for anyone who loves cars....good for adults and kids,7,0.8
AV1Yn94nvKc47QAVgtst,I scream when I look into the Mirror now. This product rashes up my face and neck. I itch non-stop for days. My cheeks were red and bumpy.,13,0.0
AV1Yn94nvKc47QAVgtst,"This product was recommended by my dermatologist and I must say I'm so glad she did! I was given a sample and from the first application, I saw results. I couldn't find the cream in the store or pharmacy in my area so I ordered it online and did fast deliverly. It has been more effective than many of the prescriptions I have received in the past. I'm so satisfied with the results and would recommend this product to anyone who has extremely dry skin because it left my skin feeling baby soft and smooth!",44,0.2484848484848485
AV1Yn94nvKc47QAVgtst,"I have been using this product for a few years now, it was recommended to me by my dermatologist. My skin is very dry and scaly patches and bumps form on my lower arms and legs. This is the best cream I have found that will keep my skin moist and removes all the dead skin that forms. I also use two other CeraVe products, the moisturizing cream and the renewing lotion. The moisturizer I use on the remaining parts of my body and the lotion on my face. I would highly recommend these products to people with dry skin, especially older women like me.",51,0.19333333333333336
AV1Yn94nvKc47QAVgtst,"I talked to my dermatologist about the roughness of the skin on the back of my upper arms, which had also become a problem on my legs, including reddish bumps. He told me to use this cream once a day. It took several weeks to see any effects, but I now have perfectly smooth skin in those problematic areas. I am very pleased with the effectiveness of this product, I know that the rough upper arm area is a problem for a lot of women, and I hope that word gets around that this cream solves that problem.",46,0.1142857142857143
AV1Yn94nvKc47QAVgtst,"This product is like a miracle cream. Being diabetic, it is great for feet therapy. Works wonders. Very hard to find and not all Walmarts have it. Check on line and reserve it there.",16,0.25416666666666665
AV1Yn94nvKc47QAVgtst,"This was recommended by my dermatologist for very dry skin with eczema. It works!!! No greasy feeling, leaves skin soft and itchiness is gone. Great product",15,0.2777777777777778
AV1Yn94nvKc47QAVgtst,I have bumps on my arms and legs and was advised by my dermatologist to try this lotion. It took a couple weeks but seriously cleared up my skin! It is the only lotion I use now. It makes my skin feel great and moisturizer all day.,21,0.23333333333333336
AV1Yn94nvKc47QAVgtst,"Suggested by my Dermatologist. It is excellent for dry skin. I am a senior and many years of sun have dried my skin and this is the best of all the lotions and potions Rx and OTC that I have used. Some have been like a paste that would not spread and others were useless. This really does the trick. A little more expensive than the regular CeraVe but I use less, it goes farther, and works like a charm. It's not greasy and goes in well.",39,0.0981060606060606
AV1Yn94nvKc47QAVgtst,I noticed a change almost immediately.,4,0.0
AV1Yn94nvKc47QAVgtst,It helped save my feet from Diabetic foot problems.,6,0.0
AV1Yn94nvKc47QAVgtst,"my skin doc recommended this over a year ago , I bought some around 6 months ago . this really helps my dry skin , my hands get so bad some fabrics like silk catch on my hands , and I hate that feeling after applying this lotion silk does not catch on my hands , it runs threw them like my skin is baby soft ! to me that's a miracle ! I have major allergies to lotions , laundry soaps , bath soaps , my skin gets so dry it cracks . then I have to use an ointment and bandaids , but once the crack heals to where it is not bleeding I appy this all day and at night , and it has my hands soft by morning .",59,-0.14635416666666662
AV1Yn94nvKc47QAVgtst,"My doctor recommended I purchase this for my extremely dry skin. I have tried several products in the past but I have allergies to products and with my Excema it was hard to find a product that I could use and would work. The cream is better then the lotion. The cream is so creamy. It feels instantly good on your skin. It doesn't bother my excema when I put it on, which is amazing because that was a big problem. It doesn't have harsh chemicals in it. I live in the desert and My skin was so very dry. This cream is a lifesaver.",45,0.09648760330578511
AV1Yn94nvKc47QAVgtst,"My Mom uses this on her legs. She is diabetic and has extreme varicose veins. Her legs get extremely dry and seem to swell a lot more when they get dry. She's started putting this on them and they look SO MUCH better, and don't seem to swell so much. I also use it and it seems to really make a difference, and works better than other things I've used. I'm sticking with it.",39,0.1630952380952381
AV1Yn94nvKc47QAVgtst,I tend to have chicken skin and this stuff really helps keep it looking and feeling normal. Kinda pricey but worth every penny to be able to wear short sleeves and not be self conscious.,21,0.09285714285714286
AV1Yn94nvKc47QAVgtst,I have extremely dry skin and i have used a wide range of products in the past but the result was either a greasy finish or not moisturizing enough. I really wish i had known about this cream sooner. This product gives a new definition to moisturizing!!! I noticed a significant difference the first day i used it !!! My skin felt much softer and smoother and had a really nice glow. I have eczema and very sensitive skin and this cream did not aggravate it at all. Would highly recommend buying it.,47,0.13372474747474747
AV1Yn94nvKc47QAVgtst,This was the only cream that made a significant change to my dry skin condition. Cerave SA Cream really works!!!! My eczema is better controlled with this product. An excellent product indeed. I recommend purchasing it online and picking it up at the store as it will be a few dollars cheaper that way.,27,0.40166666666666667
